database_name	LIPIDMAPS
database_version	18Mar14
791.604023	C43H86NO9P	LMGP03020014
803.604023	C44H86NO9P	LMGP03020015
801.588373	C44H84NO9P	LMGP03020016
797.557073	C44H80NO9P	LMGP03020017
693.494473	C36H72NO9P	LMGP03020018
707.510123	C37H74NO9P	LMGP03020019
721.525773	C38H76NO9P	LMGP03020020
719.510123	C38H74NO9P	LMGP03020021
735.541423	C39H78NO9P	LMGP03020022
733.525773	C39H76NO9P	LMGP03020023
763.572723	C41H82NO9P	LMGP03020024
761.557073	C41H80NO9P	LMGP03020025
759.541423	C41H78NO9P	LMGP03020026
775.572723	C42H82NO9P	LMGP03020027
773.557073	C42H80NO9P	LMGP03020028
771.541423	C42H78NO9P	LMGP03020029
771.541423	C42H78NO9P	LMGP03020030
769.525773	C42H76NO9P	LMGP03020031
791.604023	C43H86NO9P	LMGP03020032
789.588373	C43H84NO9P	LMGP03020033
803.604023	C44H86NO9P	LMGP03020034
801.588373	C44H84NO9P	LMGP03020035
799.572723	C44H82NO9P	LMGP03020036
819.635323	C45H90NO9P	LMGP03020037
831.635323	C46H90NO9P	LMGP03020038
829.619673	C46H88NO9P	LMGP03020039
825.588373	C46H84NO9P	LMGP03020040
721.525773	C38H76NO9P	LMGP03020041
735.541423	C39H78NO9P	LMGP03020042
749.557073	C40H80NO9P	LMGP03020043
747.541423	C40H78NO9P	LMGP03020044
763.572723	C41H82NO9P	LMGP03020045
761.557073	C41H80NO9P	LMGP03020046
775.572723	C42H82NO9P	LMGP03020047
791.604023	C43H86NO9P	LMGP03020048
789.588373	C43H84NO9P	LMGP03020049
787.572723	C43H82NO9P	LMGP03020050
805.619673	C44H88NO9P	LMGP03020051
803.604023	C44H86NO9P	LMGP03020052
801.588373	C44H84NO9P	LMGP03020053
799.572723	C44H82NO9P	LMGP03020054
799.572723	C44H82NO9P	LMGP03020055
797.557073	C44H80NO9P	LMGP03020056
819.635323	C45H90NO9P	LMGP03020057
817.619673	C45H88NO9P	LMGP03020058
833.650973	C46H92NO9P	LMGP03020059
831.635323	C46H90NO9P	LMGP03020060
829.619673	C46H88NO9P	LMGP03020061
827.604023	C46H86NO9P	LMGP03020062
825.588373	C46H84NO9P	LMGP03020063
823.572723	C46H82NO9P	LMGP03020064
847.666623	C47H94NO9P	LMGP03020065
859.666623	C48H94NO9P	LMGP03020066
857.650973	C48H92NO9P	LMGP03020067
853.619673	C48H88NO9P	LMGP03020068
861.682273	C48H96NO9P	LMGP03020069
777.588373	C42H84NO9P	LMGP03020070
797.557073	C44H80NO9P	LMGP03020071
747.541423	C40H78NO9P	LMGP03020072
749.557073	C40H80NO9P	LMGP03020073
767.510123	C42H74NO9P	LMGP03020074
771.541423	C42H78NO9P	LMGP03020075
763.572723	C41H82NO9P	LMGP03020076
743.510123	C40H74NO9P	LMGP03020077
743.510123	C40H74NO9P	LMGP03020078
745.525773	C40H76NO9P	LMGP03020079
749.557073	C40H80NO9P	LMGP03020080
735.541423	C39H78NO9P	LMGP03020081
721.525773	C38H76NO9P	LMGP03020082
821.557073	C46H80NO9P	LMGP03020083
833.650973	C46H92NO9P	LMGP03020084
795.541423	C44H78NO9P	LMGP03020085
805.619673	C44H88NO9P	LMGP03020086
777.588373	C42H84NO9P	LMGP03020087
793.525773	C44H76NO9P	LMGP03020088
805.619673	C44H88NO9P	LMGP03020089
769.525773	C42H76NO9P	LMGP03020090
777.588373	C42H84NO9P	LMGP03020091
747.541423	C40H78NO9P	LMGP03020092
849.588373	C48H84NO9P	LMGP03020093
663.447522	C34H66NO9P	LMGP03030001
677.463172	C35H68NO9P	LMGP03030002
691.478822	C36H70NO9P	LMGP03030003
689.463172	C36H68NO9P	LMGP03030004
705.494473	C37H72NO9P	LMGP03030005
703.478822	C37H70NO9P	LMGP03030006
719.510123	C38H74NO9P	LMGP03030007
717.494473	C38H72NO9P	LMGP03030008
733.525773	C39H76NO9P	LMGP03030009
731.510123	C39H74NO9P	LMGP03030010
729.494473	C39H72NO9P	LMGP03030011
747.541423	C40H78NO9P	LMGP03030012
741.494473	C40H72NO9P	LMGP03030013
741.494473	C40H72NO9P	LMGP03030014
739.478822	C40H70NO9P	LMGP03030015
761.557073	C41H80NO9P	LMGP03030016
759.541423	C41H78NO9P	LMGP03030017
775.572723	C42H82NO9P	LMGP03030018
773.557073	C42H80NO9P	LMGP03030019
771.541423	C42H78NO9P	LMGP03030020
769.525773	C42H76NO9P	LMGP03030021
765.494473	C42H72NO9P	LMGP03030022
789.588373	C43H84NO9P	LMGP03030023
803.604023	C44H86NO9P	LMGP03030024
801.588373	C44H84NO9P	LMGP03030025
799.572723	C44H82NO9P	LMGP03030026
795.541423	C44H78NO9P	LMGP03030027
691.478822	C36H70NO9P	LMGP03030028
705.494473	C37H72NO9P	LMGP03030029
719.510123	C38H74NO9P	LMGP03030030
717.494473	C38H72NO9P	LMGP03030031
733.525773	C39H76NO9P	LMGP03030032
731.510123	C39H74NO9P	LMGP03030033
747.541423	C40H78NO9P	LMGP03030034
745.525773	C40H76NO9P	LMGP03030035
761.557073	C41H80NO9P	LMGP03030036
759.541423	C41H78NO9P	LMGP03030037
757.525773	C41H76NO9P	LMGP03030038
775.572723	C42H82NO9P	LMGP03030039
771.541423	C42H78NO9P	LMGP03030040
769.525773	C42H76NO9P	LMGP03030041
769.525773	C42H76NO9P	LMGP03030042
767.510123	C42H74NO9P	LMGP03030043
789.588373	C43H84NO9P	LMGP03030044
787.572723	C43H82NO9P	LMGP03030045
803.604023	C44H86NO9P	LMGP03030046
801.588373	C44H84NO9P	LMGP03030047
799.572723	C44H82NO9P	LMGP03030048
797.557073	C44H80NO9P	LMGP03030049
793.525773	C44H76NO9P	LMGP03030050
817.619673	C45H88NO9P	LMGP03030051
831.635323	C46H90NO9P	LMGP03030052
829.619673	C46H88NO9P	LMGP03030053
827.604023	C46H86NO9P	LMGP03030054
823.572723	C46H82NO9P	LMGP03030055
719.510123	C38H74NO9P	LMGP03030056
733.525773	C39H76NO9P	LMGP03030057
747.541423	C40H78NO9P	LMGP03030058
745.525773	C40H76NO9P	LMGP03030059
761.557073	C41H80NO9P	LMGP03030060
759.541423	C41H78NO9P	LMGP03030061
775.572723	C42H82NO9P	LMGP03030062
773.557073	C42H80NO9P	LMGP03030063
789.588373	C43H84NO9P	LMGP03030064
787.572723	C43H82NO9P	LMGP03030065
785.557073	C43H80NO9P	LMGP03030066
803.604023	C44H86NO9P	LMGP03030067
801.588373	C44H84NO9P	LMGP03030068
799.572723	C44H82NO9P	LMGP03030069
797.557073	C44H80NO9P	LMGP03030070
797.557073	C44H80NO9P	LMGP03030071
795.541423	C44H78NO9P	LMGP03030072
817.619673	C45H88NO9P	LMGP03030073
815.604023	C45H86NO9P	LMGP03030074
831.635323	C46H90NO9P	LMGP03030075
829.619673	C46H88NO9P	LMGP03030076
827.604023	C46H86NO9P	LMGP03030077
825.588373	C46H84NO9P	LMGP03030078
823.572723	C46H82NO9P	LMGP03030079
821.557073	C46H80NO9P	LMGP03030080
845.650973	C47H92NO9P	LMGP03030081
859.666623	C48H94NO9P	LMGP03030082
857.650973	C48H92NO9P	LMGP03030083
855.635323	C48H90NO9P	LMGP03030084
851.604023	C48H86NO9P	LMGP03030085
767.510123	C42H74NO9P	LMGP03030086
743.510123	C40H74NO9P	LMGP03030087
745.525773	C40H76NO9P	LMGP03030088
819.541423	C46H78NO9P	LMGP03030089
795.541423	C44H78NO9P	LMGP03030090
773.557073	C42H80NO9P	LMGP03030091
791.510123	C44H74NO9P	LMGP03030092
847.572723	C48H82NO9P	LMGP03030093
523.291022	C24H46NO9P	LMGP03050001
497.275372	C22H44NO9P	LMGP03050002
455.228422	C19H38NO9P	LMGP03050005
525.306672	C24H48NO9P	LMGP03050006
545.275372	C26H44NO9P	LMGP03050007
441.212772	C18H36NO9P	LMGP03050008
469.244072	C20H40NO9P	LMGP03050009
495.259722	C22H42NO9P	LMGP03050010
521.275372	C24H44NO9P	LMGP03050011
553.337972	C26H52NO9P	LMGP03050012
569.275372	C28H44NO9P	LMGP03050013
573.306672	C28H48NO9P	LMGP03050014
481.244072	C21H40NO9P	LMGP03050015
507.259722	C23H42NO9P	LMGP03050016
519.259722	C24H42NO9P	LMGP03050017
517.244072	C24H40NO9P	LMGP03050018
537.306672	C25H48NO9P	LMGP03050019
551.322322	C26H50NO9P	LMGP03050020
549.306672	C26H48NO9P	LMGP03050021
547.291022	C26H46NO9P	LMGP03050022
579.353622	C28H54NO9P	LMGP03050023
577.337972	C28H52NO9P	LMGP03050024
581.369272	C28H56NO9P	LMGP03050025
567.353622	C27H54NO9P	LMGP03050026
543.259722	C26H42NO9P	LMGP03050027
539.322322	C25H50NO9P	LMGP03050028
519.259722	C24H42NO9P	LMGP03050029
511.291022	C23H46NO9P	LMGP03050030
483.259722	C21H42NO9P	LMGP03050031
467.228422	C20H38NO9P	LMGP03050032
509.275372	C23H44NO9P	LMGP03050033
539.358707	C26H54NO8P	LMGP03060001
511.327407	C24H50NO8P	LMGP03060002
483.296107	C22H46NO8P	LMGP03060003
537.343057	C26H52NO8P	LMGP03070001
509.311757	C24H48NO8P	LMGP03070002
481.280457	C22H44NO8P	LMGP03070003
624.400239	C31H61O10P	LMGP04010001
748.525439	C40H77O10P	LMGP04010002
864.588039	C49H85O10P	LMGP04010004
666.447189	C34H67O10P	LMGP04010005
784.525439	C43H77O10P	LMGP04010006
706.478489	C37H71O10P	LMGP04010007
748.525439	C40H77O10P	LMGP04010008
694.478489	C36H71O10P	LMGP04010022
694.478489	C36H71O10P	LMGP04010024
666.447189	C34H67O10P	LMGP04010025
722.509789	C38H75O10P	LMGP04010027
442.196788	C18H35O10P	LMGP04010030
498.259388	C22H43O10P	LMGP04010031
554.321988	C26H51O10P	LMGP04010032
774.541089	C42H79O10P	LMGP04010033
610.384589	C30H59O10P	LMGP04010035
770.509789	C42H75O10P	LMGP04010036
776.556739	C42H81O10P	LMGP04010037
778.572389	C42H83O10P	LMGP04010038
798.541089	C44H79O10P	LMGP04010039
822.541089	C46H79O10P	LMGP04010040
794.509789	C44H75O10P	LMGP04010041
820.525439	C46H77O10P	LMGP04010043
842.509789	C48H75O10P	LMGP04010044
818.509789	C46H75O10P	LMGP04010045
636.400239	C32H61O10P	LMGP04010046
652.431539	C33H65O10P	LMGP04010047
650.415889	C33H63O10P	LMGP04010048
664.431539	C34H65O10P	LMGP04010049
680.462839	C35H69O10P	LMGP04010050
678.447189	C35H67O10P	LMGP04010051
676.431539	C35H65O10P	LMGP04010052
690.447189	C36H67O10P	LMGP04010053
688.431539	C36H65O10P	LMGP04010054
688.431539	C36H65O10P	LMGP04010055
686.415889	C36H63O10P	LMGP04010056
708.494139	C37H73O10P	LMGP04010057
706.478489	C37H71O10P	LMGP04010058
720.494139	C38H73O10P	LMGP04010059
718.478489	C38H71O10P	LMGP04010060
716.462839	C38H69O10P	LMGP04010061
714.447189	C38H67O10P	LMGP04010062
712.431539	C38H65O10P	LMGP04010063
736.525439	C39H77O10P	LMGP04010064
748.525439	C40H77O10P	LMGP04010065
746.509789	C40H75O10P	LMGP04010066
742.478489	C40H71O10P	LMGP04010067
624.400239	C31H61O10P	LMGP04010068
652.431539	C33H65O10P	LMGP04010069
650.415889	C33H63O10P	LMGP04010070
664.431539	C34H65O10P	LMGP04010071
680.462839	C35H69O10P	LMGP04010072
678.447189	C35H67O10P	LMGP04010073
692.462839	C36H69O10P	LMGP04010074
690.447189	C36H67O10P	LMGP04010075
708.494139	C37H73O10P	LMGP04010076
706.478489	C37H71O10P	LMGP04010077
704.462839	C37H69O10P	LMGP04010078
702.447189	C37H67O10P	LMGP04010079
702.447189	C37H67O10P	LMGP04010080
700.431539	C37H65O10P	LMGP04010081
720.494139	C38H73O10P	LMGP04010082
734.509789	C39H75O10P	LMGP04010083
732.494139	C39H73O10P	LMGP04010084
730.478489	C39H71O10P	LMGP04010085
728.462839	C39H69O10P	LMGP04010086
726.447189	C39H67O10P	LMGP04010087
764.556739	C41H81O10P	LMGP04010088
762.541089	C41H79O10P	LMGP04010089
760.525439	C41H77O10P	LMGP04010090
756.494139	C41H73O10P	LMGP04010091
752.462839	C41H69O10P	LMGP04010092
652.431539	C33H65O10P	LMGP04010093
664.431539	C34H65O10P	LMGP04010094
678.447189	C35H67O10P	LMGP04010095
708.494139	C37H73O10P	LMGP04010096
706.478489	C37H71O10P	LMGP04010097
704.462839	C37H69O10P	LMGP04010098
716.462839	C38H69O10P	LMGP04010099
736.525439	C39H77O10P	LMGP04010100
734.509789	C39H75O10P	LMGP04010101
748.525439	C40H77O10P	LMGP04010102
746.509789	C40H75O10P	LMGP04010103
744.494139	C40H73O10P	LMGP04010104
764.556739	C41H81O10P	LMGP04010105
776.556739	C42H81O10P	LMGP04010106
774.541089	C42H79O10P	LMGP04010107
770.509789	C42H75O10P	LMGP04010108
636.400239	C32H61O10P	LMGP04010109
650.415889	C33H63O10P	LMGP04010110
664.431539	C34H65O10P	LMGP04010111
678.447189	C35H67O10P	LMGP04010112
676.431539	C35H65O10P	LMGP04010113
692.462839	C36H69O10P	LMGP04010114
690.447189	C36H67O10P	LMGP04010115
706.478489	C37H71O10P	LMGP04010116
704.462839	C37H69O10P	LMGP04010117
702.447189	C37H67O10P	LMGP04010118
720.494139	C38H73O10P	LMGP04010119
718.478489	C38H71O10P	LMGP04010120
716.462839	C38H69O10P	LMGP04010121
714.447189	C38H67O10P	LMGP04010122
714.447189	C38H67O10P	LMGP04010123
712.431539	C38H65O10P	LMGP04010124
734.509789	C39H75O10P	LMGP04010125
732.494139	C39H73O10P	LMGP04010126
748.525439	C40H77O10P	LMGP04010127
746.509789	C40H75O10P	LMGP04010128
744.494139	C40H73O10P	LMGP04010129
742.478489	C40H71O10P	LMGP04010130
740.462839	C40H69O10P	LMGP04010131
738.447189	C40H67O10P	LMGP04010132
762.541089	C41H79O10P	LMGP04010133
776.556739	C42H81O10P	LMGP04010134
774.541089	C42H79O10P	LMGP04010135
772.525439	C42H77O10P	LMGP04010136
768.494139	C42H73O10P	LMGP04010137
764.462839	C42H69O10P	LMGP04010138
652.431539	C33H65O10P	LMGP04010139
680.462839	C35H69O10P	LMGP04010140
678.447189	C35H67O10P	LMGP04010141
692.462839	C36H69O10P	LMGP04010142
720.494139	C38H73O10P	LMGP04010143
718.478489	C38H71O10P	LMGP04010144
734.509789	C39H75O10P	LMGP04010145
730.478489	C39H71O10P	LMGP04010146
730.478489	C39H71O10P	LMGP04010147
728.462839	C39H69O10P	LMGP04010148
748.525439	C40H77O10P	LMGP04010149
764.556739	C41H81O10P	LMGP04010150
762.541089	C41H79O10P	LMGP04010151
760.525439	C41H77O10P	LMGP04010152
758.509789	C41H75O10P	LMGP04010153
756.494139	C41H73O10P	LMGP04010154
754.478489	C41H71O10P	LMGP04010155
792.588039	C43H85O10P	LMGP04010156
790.572389	C43H83O10P	LMGP04010157
788.556739	C43H81O10P	LMGP04010158
784.525439	C43H77O10P	LMGP04010159
780.494139	C43H73O10P	LMGP04010160
650.415889	C33H63O10P	LMGP04010161
664.431539	C34H65O10P	LMGP04010162
678.447189	C35H67O10P	LMGP04010163
676.431539	C35H65O10P	LMGP04010164
692.462839	C36H69O10P	LMGP04010165
690.447189	C36H67O10P	LMGP04010166
706.478489	C37H71O10P	LMGP04010167
704.462839	C37H69O10P	LMGP04010168
720.494139	C38H73O10P	LMGP04010169
718.478489	C38H71O10P	LMGP04010170
716.462839	C38H69O10P	LMGP04010171
734.509789	C39H75O10P	LMGP04010172
732.494139	C39H73O10P	LMGP04010173
730.478489	C39H71O10P	LMGP04010174
728.462839	C39H69O10P	LMGP04010175
728.462839	C39H69O10P	LMGP04010176
726.447189	C39H67O10P	LMGP04010177
748.525439	C40H77O10P	LMGP04010178
746.509789	C40H75O10P	LMGP04010179
762.541089	C41H79O10P	LMGP04010180
760.525439	C41H77O10P	LMGP04010181
758.509789	C41H75O10P	LMGP04010182
756.494139	C41H73O10P	LMGP04010183
754.478489	C41H71O10P	LMGP04010184
752.462839	C41H69O10P	LMGP04010185
776.556739	C42H81O10P	LMGP04010186
790.572389	C43H83O10P	LMGP04010187
788.556739	C43H81O10P	LMGP04010188
786.541089	C43H79O10P	LMGP04010189
782.509789	C43H75O10P	LMGP04010190
778.478489	C43H71O10P	LMGP04010191
680.462839	C35H69O10P	LMGP04010192
692.462839	C36H69O10P	LMGP04010193
706.478489	C37H71O10P	LMGP04010194
732.494139	C39H73O10P	LMGP04010195
762.541089	C41H79O10P	LMGP04010196
774.541089	C42H79O10P	LMGP04010197
792.588039	C43H85O10P	LMGP04010198
804.588039	C44H85O10P	LMGP04010199
802.572389	C44H83O10P	LMGP04010200
664.431539	C34H65O10P	LMGP04010201
678.447189	C35H67O10P	LMGP04010202
692.462839	C36H69O10P	LMGP04010203
690.447189	C36H67O10P	LMGP04010204
706.478489	C37H71O10P	LMGP04010205
704.462839	C37H69O10P	LMGP04010206
720.494139	C38H73O10P	LMGP04010207
734.509789	C39H75O10P	LMGP04010208
732.494139	C39H73O10P	LMGP04010209
730.478489	C39H71O10P	LMGP04010210
748.525439	C40H77O10P	LMGP04010211
742.478489	C40H71O10P	LMGP04010212
742.478489	C40H71O10P	LMGP04010213
762.541089	C41H79O10P	LMGP04010214
760.525439	C41H77O10P	LMGP04010215
776.556739	C42H81O10P	LMGP04010216
774.541089	C42H79O10P	LMGP04010217
772.525439	C42H77O10P	LMGP04010218
770.509789	C42H75O10P	LMGP04010219
766.478489	C42H71O10P	LMGP04010220
790.572389	C43H83O10P	LMGP04010221
804.588039	C44H85O10P	LMGP04010222
802.572389	C44H83O10P	LMGP04010223
800.556739	C44H81O10P	LMGP04010224
796.525439	C44H77O10P	LMGP04010225
680.462839	C35H69O10P	LMGP04010226
708.494139	C37H73O10P	LMGP04010227
720.494139	C38H73O10P	LMGP04010228
736.525439	C39H77O10P	LMGP04010229
734.509789	C39H75O10P	LMGP04010230
748.525439	C40H77O10P	LMGP04010231
746.509789	C40H75O10P	LMGP04010232
760.525439	C41H77O10P	LMGP04010233
758.509789	C41H75O10P	LMGP04010234
758.509789	C41H75O10P	LMGP04010235
756.494139	C41H73O10P	LMGP04010236
778.572389	C42H83O10P	LMGP04010237
776.556739	C42H81O10P	LMGP04010238
790.572389	C43H83O10P	LMGP04010239
788.556739	C43H81O10P	LMGP04010240
786.541089	C43H79O10P	LMGP04010241
782.509789	C43H75O10P	LMGP04010242
806.603689	C44H87O10P	LMGP04010243
820.619339	C45H89O10P	LMGP04010244
818.603689	C45H87O10P	LMGP04010245
816.588039	C45H85O10P	LMGP04010246
812.556739	C45H81O10P	LMGP04010247
678.447189	C35H67O10P	LMGP04010248
692.462839	C36H69O10P	LMGP04010249
706.478489	C37H71O10P	LMGP04010250
704.462839	C37H69O10P	LMGP04010251
720.494139	C38H73O10P	LMGP04010252
718.478489	C38H71O10P	LMGP04010253
734.509789	C39H75O10P	LMGP04010254
732.494139	C39H73O10P	LMGP04010255
748.525439	C40H77O10P	LMGP04010256
744.494139	C40H73O10P	LMGP04010257
762.541089	C41H79O10P	LMGP04010258
760.525439	C41H77O10P	LMGP04010259
758.509789	C41H75O10P	LMGP04010260
756.494139	C41H73O10P	LMGP04010261
756.494139	C41H73O10P	LMGP04010262
754.478489	C41H71O10P	LMGP04010263
776.556739	C42H81O10P	LMGP04010264
774.541089	C42H79O10P	LMGP04010265
790.572389	C43H83O10P	LMGP04010266
788.556739	C43H81O10P	LMGP04010267
786.541089	C43H79O10P	LMGP04010268
784.525439	C43H77O10P	LMGP04010269
782.509789	C43H75O10P	LMGP04010270
780.494139	C43H73O10P	LMGP04010271
804.588039	C44H85O10P	LMGP04010272
818.603689	C45H87O10P	LMGP04010273
816.588039	C45H85O10P	LMGP04010274
814.572389	C45H83O10P	LMGP04010275
810.541089	C45H79O10P	LMGP04010276
806.509789	C45H75O10P	LMGP04010277
676.431539	C35H65O10P	LMGP04010278
690.447189	C36H67O10P	LMGP04010279
704.462839	C37H69O10P	LMGP04010280
702.447189	C37H67O10P	LMGP04010281
718.478489	C38H71O10P	LMGP04010282
716.462839	C38H69O10P	LMGP04010283
732.494139	C39H73O10P	LMGP04010284
730.478489	C39H71O10P	LMGP04010285
746.509789	C40H75O10P	LMGP04010286
744.494139	C40H73O10P	LMGP04010287
760.525439	C41H77O10P	LMGP04010288
758.509789	C41H75O10P	LMGP04010289
756.494139	C41H73O10P	LMGP04010290
754.478489	C41H71O10P	LMGP04010291
754.478489	C41H71O10P	LMGP04010292
752.462839	C41H69O10P	LMGP04010293
774.541089	C42H79O10P	LMGP04010294
772.525439	C42H77O10P	LMGP04010295
788.556739	C43H81O10P	LMGP04010296
786.541089	C43H79O10P	LMGP04010297
784.525439	C43H77O10P	LMGP04010298
782.509789	C43H75O10P	LMGP04010299
780.494139	C43H73O10P	LMGP04010300
778.478489	C43H71O10P	LMGP04010301
802.572389	C44H83O10P	LMGP04010302
816.588039	C45H85O10P	LMGP04010303
814.572389	C45H83O10P	LMGP04010304
812.556739	C45H81O10P	LMGP04010305
808.525439	C45H77O10P	LMGP04010306
804.494139	C45H73O10P	LMGP04010307
708.494139	C37H73O10P	LMGP04010308
720.494139	C38H73O10P	LMGP04010309
736.525439	C39H77O10P	LMGP04010310
734.509789	C39H75O10P	LMGP04010311
764.556739	C41H81O10P	LMGP04010312
762.541089	C41H79O10P	LMGP04010313
760.525439	C41H77O10P	LMGP04010314
772.525439	C42H77O10P	LMGP04010315
772.525439	C42H77O10P	LMGP04010316
792.588039	C43H85O10P	LMGP04010317
790.572389	C43H83O10P	LMGP04010318
820.619339	C45H89O10P	LMGP04010319
832.619339	C46H89O10P	LMGP04010320
830.603689	C46H87O10P	LMGP04010321
692.462839	C36H69O10P	LMGP04010322
706.478489	C37H71O10P	LMGP04010323
718.478489	C38H71O10P	LMGP04010324
734.509789	C39H75O10P	LMGP04010325
732.494139	C39H73O10P	LMGP04010326
762.541089	C41H79O10P	LMGP04010327
760.525439	C41H77O10P	LMGP04010328
758.509789	C41H75O10P	LMGP04010329
770.509789	C42H75O10P	LMGP04010330
768.494139	C42H73O10P	LMGP04010331
790.572389	C43H83O10P	LMGP04010332
788.556739	C43H81O10P	LMGP04010333
800.556739	C44H81O10P	LMGP04010334
798.541089	C44H79O10P	LMGP04010335
818.603689	C45H87O10P	LMGP04010336
830.603689	C46H87O10P	LMGP04010337
828.588039	C46H85O10P	LMGP04010338
824.556739	C46H81O10P	LMGP04010339
690.447189	C36H67O10P	LMGP04010340
704.462839	C37H69O10P	LMGP04010341
718.478489	C38H71O10P	LMGP04010342
716.462839	C38H69O10P	LMGP04010343
732.494139	C39H73O10P	LMGP04010344
730.478489	C39H71O10P	LMGP04010345
744.494139	C40H73O10P	LMGP04010346
760.525439	C41H77O10P	LMGP04010347
758.509789	C41H75O10P	LMGP04010348
756.494139	C41H73O10P	LMGP04010349
772.525439	C42H77O10P	LMGP04010350
768.494139	C42H73O10P	LMGP04010351
768.494139	C42H73O10P	LMGP04010352
766.478489	C42H71O10P	LMGP04010353
788.556739	C43H81O10P	LMGP04010354
786.541089	C43H79O10P	LMGP04010355
802.572389	C44H83O10P	LMGP04010356
800.556739	C44H81O10P	LMGP04010357
798.541089	C44H79O10P	LMGP04010358
796.525439	C44H77O10P	LMGP04010359
792.494139	C44H73O10P	LMGP04010360
816.588039	C45H85O10P	LMGP04010361
830.603689	C46H87O10P	LMGP04010362
828.588039	C46H85O10P	LMGP04010363
826.572389	C46H83O10P	LMGP04010364
822.541089	C46H79O10P	LMGP04010365
688.431539	C36H65O10P	LMGP04010366
702.447189	C37H67O10P	LMGP04010367
716.462839	C38H69O10P	LMGP04010368
714.447189	C38H67O10P	LMGP04010369
730.478489	C39H71O10P	LMGP04010370
728.462839	C39H69O10P	LMGP04010371
744.494139	C40H73O10P	LMGP04010372
742.478489	C40H71O10P	LMGP04010373
758.509789	C41H75O10P	LMGP04010374
756.494139	C41H73O10P	LMGP04010375
754.478489	C41H71O10P	LMGP04010376
772.525439	C42H77O10P	LMGP04010377
770.509789	C42H75O10P	LMGP04010378
768.494139	C42H73O10P	LMGP04010379
766.478489	C42H71O10P	LMGP04010380
766.478489	C42H71O10P	LMGP04010381
764.462839	C42H69O10P	LMGP04010382
786.541089	C43H79O10P	LMGP04010383
784.525439	C43H77O10P	LMGP04010384
800.556739	C44H81O10P	LMGP04010385
798.541089	C44H79O10P	LMGP04010386
796.525439	C44H77O10P	LMGP04010387
794.509789	C44H75O10P	LMGP04010388
792.494139	C44H73O10P	LMGP04010389
790.478489	C44H71O10P	LMGP04010390
814.572389	C45H83O10P	LMGP04010391
828.588039	C46H85O10P	LMGP04010392
826.572389	C46H83O10P	LMGP04010393
824.556739	C46H81O10P	LMGP04010394
820.525439	C46H77O10P	LMGP04010395
816.494139	C46H73O10P	LMGP04010396
688.431539	C36H65O10P	LMGP04010397
702.447189	C37H67O10P	LMGP04010398
716.462839	C38H69O10P	LMGP04010399
714.447189	C38H67O10P	LMGP04010400
730.478489	C39H71O10P	LMGP04010401
728.462839	C39H69O10P	LMGP04010402
742.478489	C40H71O10P	LMGP04010403
758.509789	C41H75O10P	LMGP04010404
756.494139	C41H73O10P	LMGP04010405
754.478489	C41H71O10P	LMGP04010406
772.525439	C42H77O10P	LMGP04010407
768.494139	C42H73O10P	LMGP04010408
